,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9
94,https://www.semanticscholar.org/paper/BERT-has-a-Mouth%2C-and-It-Must-Speak%3A-BERT-as-a-Wang-Cho/d79ac7a7bafdc9a782fb8c53285ca11c7f2e3f18,12,Abstract,2,"We generate from BERT and find that it can produce high-quality, fluent generations.",We generate from,BERT,"and find that it can produce high - quality , fluent generations .","['We', 'generate', 'from', 'BERT', 'and', 'find', 'that', 'it', 'can', 'produce', 'high', '-', 'quality', ',', 'fluent', 'generations', '.']","(3, 4)","(16, 20)",0,generate,['We'],"['find that it can produce high - quality , fluent generations .']",-1.0,0.0,3.0,12.0,3.0,12.0
95,https://www.semanticscholar.org/paper/BERT-has-a-Mouth%2C-and-It-Must-Speak%3A-BERT-as-a-Wang-Cho/d79ac7a7bafdc9a782fb8c53285ca11c7f2e3f18,12,Abstract,2,"We generate from BERT and find that it can produce high-quality, fluent generations.",We generate from BERT and find that,it,"can produce high - quality , fluent generations .","['We', 'generate', 'from', 'BERT', 'and', 'find', 'that', 'it', 'can', 'produce', 'high', '-', 'quality', ',', 'fluent', 'generations', '.']","(7, 8)","(35, 37)",-1,produce,"['it', 'can']","['high - quality', ', fluent generations .']",1.0,2.0,43.0,51.0,4.0,12.0
96,https://www.semanticscholar.org/paper/BERT-has-a-Mouth%2C-and-It-Must-Speak%3A-BERT-as-a-Wang-Cho/d79ac7a7bafdc9a782fb8c53285ca11c7f2e3f18,12,Abstract,3,"Compared to the generations of a traditional left-to-right language model, BERT generates sentences that are more diverse but of slightly worse quality.","Compared to the generations of a traditional left - to - right language model ,",BERT,generates sentences that are more diverse but of slightly worse quality .,"['Compared', 'to', 'the', 'generations', 'of', 'a', 'traditional', 'left', '-', 'to', '-', 'right', 'language', 'model', ',', 'BERT', 'generates', 'sentences', 'that', 'are', 'more', 'diverse', 'but', 'of', 'slightly', 'worse', 'quality', '.']","(15, 16)","(79, 83)",0,Compared,[],[],-1.0,0.0,0.0,9.0,0.0,9.0
97,https://www.semanticscholar.org/paper/BERT-has-a-Mouth%2C-and-It-Must-Speak%3A-BERT-as-a-Wang-Cho/d79ac7a7bafdc9a782fb8c53285ca11c7f2e3f18,12,Title,0,"BERT has a Mouth, and It Must Speak: BERT as a Markov Random Field Language Model.",,BERT,"has a Mouth , and It Must Speak : BERT as a Markov Random Field Language Model .","['BERT', 'has', 'a', 'Mouth', ',', 'and', 'It', 'Must', 'Speak', ':', 'BERT', 'as', 'a', 'Markov', 'Random', 'Field', 'Language', 'Model', '.']","(0, 1)","(0, 4)",0,has,['BERT'],"['a Mouth , and It Must Speak : BERT as a Markov Random Field Language Model .']",1.0,2.0,5.0,9.0,0.0,4.0
98,https://www.semanticscholar.org/paper/BERT-has-a-Mouth%2C-and-It-Must-Speak%3A-BERT-as-a-Wang-Cho/d79ac7a7bafdc9a782fb8c53285ca11c7f2e3f18,12,Title,0,"BERT has a Mouth, and It Must Speak: BERT as a Markov Random Field Language Model.","BERT has a Mouth , and",It,Must Speak : BERT as a Markov Random Field Language Model .,"['BERT', 'has', 'a', 'Mouth', ',', 'and', 'It', 'Must', 'Speak', ':', 'BERT', 'as', 'a', 'Markov', 'Random', 'Field', 'Language', 'Model', '.']","(6, 7)","(22, 24)",-1,Must,['It'],[],1.0,2.0,26.0,31.0,0.0,5.0
99,https://www.semanticscholar.org/paper/Utilizing-BERT-for-Aspect-Based-Sentiment-Analysis-Sun-Huang/0de47f354468283efc7765ec0b3588b2ae483c77,13,Abstract,0,"Aspect-based sentiment analysis (ABSA), which aims to identify fine-grained opinion polarity towards a specific aspect, is a challenging subtask of sentiment analysis (SA).","Aspect-based sentiment analysis (ABSA), which aims to identify fine-grained opinion polarity towards a specific aspect, is a challenging subtask of sentiment analysis (SA).",,,"['Aspect-based', 'sentiment', 'analysis', '(ABSA),', 'which', 'aims', 'to', 'identify', 'fine-grained', 'opinion', 'polarity', 'towards', 'a', 'specific', 'aspect,', 'is', 'a', 'challenging', 'subtask', 'of', 'sentiment', 'analysis', '(SA).']",,,,,,,,,,,,
100,https://www.semanticscholar.org/paper/Utilizing-BERT-for-Aspect-Based-Sentiment-Analysis-Sun-Huang/0de47f354468283efc7765ec0b3588b2ae483c77,13,Abstract,1,"In this paper, we construct an auxiliary sentence from the aspect and convert ABSA to a sentence-pair classification task, such as question answering (QA) and natural language inference (NLI).","In this paper, we construct an auxiliary sentence from the aspect and convert ABSA to a sentence-pair classification task, such as question answering (QA) and natural language inference (NLI).",,,"['In', 'this', 'paper,', 'we', 'construct', 'an', 'auxiliary', 'sentence', 'from', 'the', 'aspect', 'and', 'convert', 'ABSA', 'to', 'a', 'sentence-pair', 'classification', 'task,', 'such', 'as', 'question', 'answering', '(QA)', 'and', 'natural', 'language', 'inference', '(NLI).']",,,,,,,,,,,,
101,https://www.semanticscholar.org/paper/Utilizing-BERT-for-Aspect-Based-Sentiment-Analysis-Sun-Huang/0de47f354468283efc7765ec0b3588b2ae483c77,13,Abstract,2,We fine-tune the pre-trained model from BERT and achieve new state-of-the-art results on SentiHood and SemEval-2014 Task 4 datasets,We fine-tune the pre-trained model from,BERT,and achieve new state-of-the-art results on SentiHood and SemEval-2014 Task 4 datasets,"['We', 'fine-tune', 'the', 'pre-trained', 'model', 'from', 'BERT', 'and', 'achieve', 'new', 'state-of-the-art', 'results', 'on', 'SentiHood', 'and', 'SemEval-2014', 'Task', '4', 'datasets']","(6, 7)","(39, 43)",0,,,,,,,,,
102,https://www.semanticscholar.org/paper/Utilizing-BERT-for-Aspect-Based-Sentiment-Analysis-Sun-Huang/0de47f354468283efc7765ec0b3588b2ae483c77,13,Title,0,Utilizing BERT for Aspect-Based Sentiment Analysis via Constructing Auxiliary Sentence.,Utilizing,BERT,for Aspect-Based Sentiment Analysis via Constructing Auxiliary Sentence .,"['Utilizing', 'BERT', 'for', 'Aspect-Based', 'Sentiment', 'Analysis', 'via', 'Constructing', 'Auxiliary', 'Sentence', '.']","(1, 2)","(9, 13)",0,,,,,,,,,
103,https://www.semanticscholar.org/paper/Simple-Applications-of-BERT-for-Ad-Hoc-Document-Yang-Zhang/ea57734824426a427f8b9139da1ae574cc929543,14,Abstract,0,"Following recent successes in applying BERT to question answering, we explore simple applications to ad hoc document retrieval.",Following recent successes in applying,BERT,"to question answering , we explore simple applications to ad hoc document retrieval .","['Following', 'recent', 'successes', 'in', 'applying', 'BERT', 'to', 'question', 'answering', ',', 'we', 'explore', 'simple', 'applications', 'to', 'ad', 'hoc', 'document', 'retrieval', '.']","(5, 6)","(38, 42)",0,applying,[],['BERT'],-1.0,0.0,30.0,39.0,30.0,39.0
104,https://www.semanticscholar.org/paper/Simple-Applications-of-BERT-for-Ad-Hoc-Document-Yang-Zhang/ea57734824426a427f8b9139da1ae574cc929543,14,Abstract,1,This required confronting the challenge posed by documents that are typically longer than the length of input BERT was designed to handle.,This required confronting the challenge posed by documents that are typically longer than the length of input,BERT,was designed to handle .,"['This', 'required', 'confronting', 'the', 'challenge', 'posed', 'by', 'documents', 'that', 'are', 'typically', 'longer', 'than', 'the', 'length', 'of', 'input', 'BERT', 'was', 'designed', 'to', 'handle', '.']","(17, 18)","(109, 113)",0,posed,[],[],-1.0,0.0,40.0,46.0,40.0,46.0
105,https://www.semanticscholar.org/paper/Simple-Applications-of-BERT-for-Ad-Hoc-Document-Yang-Zhang/ea57734824426a427f8b9139da1ae574cc929543,14,Abstract,1,This required confronting the challenge posed by documents that are typically longer than the length of input BERT was designed to handle.,This required confronting,the challenge posed by documents that are typically longer than the length of input BERT was designed to handle,.,"['This', 'required', 'confronting', 'the', 'challenge', 'posed', 'by', 'documents', 'that', 'are', 'typically', 'longer', 'than', 'the', 'length', 'of', 'input', 'BERT', 'was', 'designed', 'to', 'handle', '.']","(3, 22)","(25, 136)",84,confronting,[],['the challenge posed by documents that are typically longer than the length of input BERT was designed to handle .'],-1.0,0.0,14.0,26.0,14.0,26.0
106,https://www.semanticscholar.org/paper/Simple-Applications-of-BERT-for-Ad-Hoc-Document-Yang-Zhang/ea57734824426a427f8b9139da1ae574cc929543,14,Abstract,2,"We address this issue by applying inference on sentences individually, and then aggregating sentence scores to produce document scores.",We address,this issue,"by applying inference on sentences individually , and then aggregating sentence scores to produce document scores .","['We', 'address', 'this', 'issue', 'by', 'applying', 'inference', 'on', 'sentences', 'individually', ',', 'and', 'then', 'aggregating', 'sentence', 'scores', 'to', 'produce', 'document', 'scores', '.']","(2, 4)","(10, 20)",-1,address,[],[],-1.0,0.0,3.0,11.0,3.0,11.0
107,https://www.semanticscholar.org/paper/Simple-Applications-of-BERT-for-Ad-Hoc-Document-Yang-Zhang/ea57734824426a427f8b9139da1ae574cc929543,14,Abstract,3,"Experiments on TREC microblog and newswire test collections show that our approach is simple yet effective, as we report the highest average precision on these datasets by neural approaches that we are aware of","Experiments on TREC microblog and newswire test collections show that our approach is simple yet effective, as we report the highest average precision on these datasets by neural approaches that we are aware of",,,"['Experiments', 'on', 'TREC', 'microblog', 'and', 'newswire', 'test', 'collections', 'show', 'that', 'our', 'approach', 'is', 'simple', 'yet', 'effective,', 'as', 'we', 'report', 'the', 'highest', 'average', 'precision', 'on', 'these', 'datasets', 'by', 'neural', 'approaches', 'that', 'we', 'are', 'aware', 'of']",,,,,,,,,,,,
108,https://www.semanticscholar.org/paper/Simple-Applications-of-BERT-for-Ad-Hoc-Document-Yang-Zhang/ea57734824426a427f8b9139da1ae574cc929543,14,Title,0,Simple Applications of BERT for Ad Hoc Document Retrieval.,Simple Applications of,BERT,for Ad Hoc Document Retrieval .,"['Simple', 'Applications', 'of', 'BERT', 'for', 'Ad', 'Hoc', 'Document', 'Retrieval', '.']","(3, 4)","(22, 26)",0,,,,,,,,,
109,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,0,"BERT-based architectures currently give state-of-the-art performance on many NLP tasks, but little is known about the exact mechanisms that contribute to its success.",,BERT - based architectures,"currently give state - of - the - art performance on many NLP tasks , but little is known about the exact mechanisms that contribute to its success .","['BERT', '-', 'based', 'architectures', 'currently', 'give', 'state', '-', 'of', '-', 'the', '-', 'art', 'performance', 'on', 'many', 'NLP', 'tasks', ',', 'but', 'little', 'is', 'known', 'about', 'the', 'exact', 'mechanisms', 'that', 'contribute', 'to', 'its', 'success', '.']","(0, 4)","(0, 26)",0,,,,,,,,,
110,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,0,"BERT-based architectures currently give state-of-the-art performance on many NLP tasks, but little is known about the exact mechanisms that contribute to its success.","BERT - based architectures currently give state - of - the - art performance on many NLP tasks , but little is known about the exact mechanisms that contribute to",its,success .,"['BERT', '-', 'based', 'architectures', 'currently', 'give', 'state', '-', 'of', '-', 'the', '-', 'art', 'performance', 'on', 'many', 'NLP', 'tasks', ',', 'but', 'little', 'is', 'known', 'about', 'the', 'exact', 'mechanisms', 'that', 'contribute', 'to', 'its', 'success', '.']","(30, 31)","(162, 165)",-1,contribute,['that'],['its .'],-1.0,0.0,149.0,160.0,149.0,160.0
111,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,1,"In the current work, we focus on the interpretation of self-attention, which is one of the fundamental underlying components of BERT.","In the current work , we focus on the interpretation of self - attention , which is one of the fundamental underlying components of",BERT,.,"['In', 'the', 'current', 'work', ',', 'we', 'focus', 'on', 'the', 'interpretation', 'of', 'self', '-', 'attention', ',', 'which', 'is', 'one', 'of', 'the', 'fundamental', 'underlying', 'components', 'of', 'BERT', '.']","(24, 25)","(131, 135)",0,focus,"[',', 'we']",[],-1.0,0.0,25.0,31.0,25.0,31.0
112,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,2,"Using a subset of GLUE tasks and a set of handcrafted features-of-interest, we propose the methodology and carry out a qualitative and quantitative analysis of the information encoded by the individual BERT's heads.","Using a subset of GLUE tasks and a set of handcrafted features-of-interest , we propose the methodology and carry out a qualitative and quantitative analysis of the information encoded by the individual",BERT,'s heads .,"['Using', 'a', 'subset', 'of', 'GLUE', 'tasks', 'and', 'a', 'set', 'of', 'handcrafted', 'features-of-interest', ',', 'we', 'propose', 'the', 'methodology', 'and', 'carry', 'out', 'a', 'qualitative', 'and', 'quantitative', 'analysis', 'of', 'the', 'information', 'encoded', 'by', 'the', 'individual', 'BERT', ""'s"", 'heads', '.']","(32, 33)","(202, 206)",0,encoded,[],[],-1.0,0.0,181.0,189.0,181.0,189.0
113,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,3,"Our findings suggest that there is a limited set of attention patterns that are repeated across different heads, indicating the overall model overparametrization.","Our findings suggest that there is a limited set of attention patterns that are repeated across different heads, indicating the overall model overparametrization.",,,"['Our', 'findings', 'suggest', 'that', 'there', 'is', 'a', 'limited', 'set', 'of', 'attention', 'patterns', 'that', 'are', 'repeated', 'across', 'different', 'heads,', 'indicating', 'the', 'overall', 'model', 'overparametrization.']",,,,,,,,,,,,
114,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,4,"While different heads consistently use the same attention patterns, they have varying impact on performance across different tasks.","While different heads consistently use the same attention patterns, they have varying impact on performance across different tasks.",,,"['While', 'different', 'heads', 'consistently', 'use', 'the', 'same', 'attention', 'patterns,', 'they', 'have', 'varying', 'impact', 'on', 'performance', 'across', 'different', 'tasks.']",,,,,,,,,,,,
115,https://www.semanticscholar.org/paper/Revealing-the-Dark-Secrets-of-BERT-Kovaleva-Romanov/d78aed1dac6656affa4a04cbf225ced11a83d103,15,Abstract,5,We show that manually disabling attention in certain heads leads to a performance improvement over the regular fine-tuned BERT models,We show that manually disabling attention in certain heads leads to a performance improvement over the regular fine - tuned,BERT,models,"['We', 'show', 'that', 'manually', 'disabling', 'attention', 'in', 'certain', 'heads', 'leads', 'to', 'a', 'performance', 'improvement', 'over', 'the', 'regular', 'fine', '-', 'tuned', 'BERT', 'models']","(20, 21)","(123, 127)",0,leads,['manually disabling attention in certain heads'],[],-1.0,0.0,59.0,65.0,59.0,65.0
