,split_0,split_1,split_2,c_senttype,c_sentparts,c_subj_full,c_subj_split,c_subj_span0,c_subj_span1,c_subj_cspan0,c_subj_cspan1,c_subj_allspans,c_verb_full,c_verb_split,c_verb_span0,c_verb_span1,c_verb_cspan0,c_verb_cspan1,c_verb_allspans,c_subj_list,c_verb_list,d_averb,d_averb_s,d_averb_o,d_averb_relation,d_averb_split,d_averb_span0,d_averb_span1,d_averb_cspan0,d_averb_cspan1,d_root,d_root_full,d_root_s,d_root_o,d_root_split,d_root_span0,d_root_span1,d_root_cspan0,d_root_cspan1,fverb,fword,d_apos,d_apos_w,URL,ID,Type,Index,Text,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index
72,"Third, we introduce a simple degradation test that benchmarks a model's resistance to performance degradation as the number of training samples are reduced.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",we,0.0,8.0,10.0,8.0,10.0,"[(8, 10)]",introduce,0.0,11.0,20.0,11.0,20.0,"[(11, 20)]",['we'],['introduce'],,,,,,,,,,introduce,introduce,"['Third', ',']","[""a simple degradation test benchmarks a model 's resistance to performance degradation""]",0,11,21,11,21,,,,,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,4,"Third, we introduce a simple degradation test that benchmarks a model's resistance to performance degradation as the number of training samples are reduced.","['Third,', 'we', 'introduce', 'a', 'simple', 'degradation', 'test', 'that', 'benchmarks', 'a', ""model's"", 'resistance', 'to', 'performance', 'degradation', 'as', 'the', 'number', 'of', 'training', 'samples', 'are', 'reduced.']",,,
73,We analyze our pretrained model's degradation speeds and look towards the use of this method for comparing models aimed at operating within the low-resource setting.,,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",analyze and look,0.0,3.0,62.0,3.0,62.0,"[(3, 10), (54, 57), (58, 62)]",['We'],"['analyze', 'look']",,,,,,,,,,look,look,"['and', ""We analyze our pretrained model 's degradation speeds""]",[],0,58,63,58,63,,,,,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,5,We analyze our pretrained model's degradation speeds and look towards the use of this method for comparing models aimed at operating within the low-resource setting.,"['We', 'analyze', 'our', 'pretrained', ""model's"", 'degradation', 'speeds', 'and', 'look', 'towards', 'the', 'use', 'of', 'this', 'method', 'for', 'comparing', 'models', 'aimed', 'at', 'operating', 'within', 'the', 'low-resource', 'setting.']",,,
74,We release all our models and datasets for the research community to use.,,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",release,0.0,3.0,10.0,3.0,10.0,"[(3, 10)]",['We'],['release'],,,,,,,,,,release,release,['We'],"['all our models and datasets', 'for the research community to use', '.']",0,3,11,3,11,,,,,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,6,We release all our models and datasets for the research community to use.,"['We', 'release', 'all', 'our', 'models', 'and', 'datasets', 'for', 'the', 'research', 'community', 'to', 'use.']",,,
75,Establishing Baselines for Text Classification in Low-Resource Languages.,,,S,"['VP', '.']",,,,,,,[],Establishing,0.0,0.0,12.0,0.0,12.0,"[(0, 12)]",[],['Establishing'],,,,,,,,,,Baselines,Baselines,[],[],0,13,23,13,23,,,,,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Title,0,Establishing Baselines for Text Classification in Low-Resource Languages.,"['Establishing', 'Baselines', 'for', 'Text', 'Classification', 'in', 'Low-Resource', 'Languages.']",,,
76,"Neural Network based models have been state-of-the-art models for various Natural Language Processing tasks, however, the input and output dimension problem in the networks has still not been fully resolved, especially in text generation tasks (e.g.",,,S,"['NP', 'VP', ',', 'ADVP', ',', 'NP', 'VBZ', 'ADVP', 'RB', 'VP']",Neural Network models the input output dimension problem,0.0,0.0,164.0,0.0,164.0,"[(0, 6), (7, 14), (21, 27), (126, 129), (130, 135), (140, 146), (147, 156), (157, 164)]",have been has been resolved,0.0,28.0,214.0,28.0,214.0,"[(28, 32), (33, 37), (181, 184), (195, 199), (206, 214)]","['Neural', 'Network', 'models', 'the', 'input', 'output', 'dimension', 'problem']","['have', 'been', 'has', 'been', 'resolved']",,,,,,,,,,state,have been state,['Neural Network based models'],['-'],0,28,44,28,44,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,0,"Neural Network based models have been state-of-the-art models for various Natural Language Processing tasks, however, the input and output dimension problem in the networks has still not been fully resolved, especially in text generation tasks (e.g.","['Neural', 'Network', 'based', 'models', 'have', 'been', 'state-of-the-art', 'models', 'for', 'various', 'Natural', 'Language', 'Processing', 'tasks,', 'however,', 'the', 'input', 'and', 'output', 'dimension', 'problem', 'in', 'the', 'networks', 'has', 'still', 'not', 'been', 'fully', 'resolved,', 'especially', 'in', 'text', 'generation', 'tasks', '(e.g.']",,,
77,"Machine Translation, Text Summarization), in which input and output both have huge sizes of vocabularies.",,,NP,"['NP', ',', 'NP', '-RRB-', ',', 'SBAR', '.']",Machine Translation Text Summarization,0.0,0.0,40.0,0.0,40.0,"[(0, 7), (8, 19), (22, 26), (27, 40)]",,,,,,,[],"['Machine', 'Translation', 'Text', 'Summarization']",[],,,,,,,,,,have,have,[],['huge sizes of vocabularies'],0,76,81,76,81,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,1,"Machine Translation, Text Summarization), in which input and output both have huge sizes of vocabularies.","['Machine', 'Translation,', 'Text', 'Summarization),', 'in', 'which', 'input', 'and', 'output', 'both', 'have', 'huge', 'sizes', 'of', 'vocabularies.']",,,
78,"Therefore, input-output embedding weight sharing has been introduced and adopted widely, which remains to be improved.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",input output,0.0,12.0,26.0,12.0,26.0,"[(12, 17), (20, 26)]",has been introduced and adopted,0.0,52.0,83.0,52.0,83.0,"[(52, 55), (56, 60), (61, 71), (72, 75), (76, 83)]","['input', 'output']","['has', 'been', 'introduced', 'adopted']",,,,,,,,,,introduced,has been introduced,"['Therefore , input - output embedding weight sharing']","['adopted', 'widely', 'which remains to be improved .']",0,52,72,52,72,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,2,"Therefore, input-output embedding weight sharing has been introduced and adopted widely, which remains to be improved.","['Therefore,', 'input-output', 'embedding', 'weight', 'sharing', 'has', 'been', 'introduced', 'and', 'adopted', 'widely,', 'which', 'remains', 'to', 'be', 'improved.']",,,
79,"Based on linear algebra and statistical theories, this paper locates the shortcoming of existed input-output embedding weight sharing method, then raises methods for improving input-output weight shared embedding, among which methods of normalization of embedding weight matrices show best performance.",,,S,"['PP', ',', 'NP', 'VP', '.']",this paper,0.0,51.0,61.0,51.0,61.0,"[(51, 55), (56, 61)]",locates,0.0,62.0,69.0,62.0,69.0,"[(62, 69)]","['this', 'paper']","['locates', 'raises']",,,,,,,,,,normalization,normalization,[],[],0,244,258,244,258,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,3,"Based on linear algebra and statistical theories, this paper locates the shortcoming of existed input-output embedding weight sharing method, then raises methods for improving input-output weight shared embedding, among which methods of normalization of embedding weight matrices show best performance.","['Based', 'on', 'linear', 'algebra', 'and', 'statistical', 'theories,', 'this', 'paper', 'locates', 'the', 'shortcoming', 'of', 'existed', 'input-output', 'embedding', 'weight', 'sharing', 'method,', 'then', 'raises', 'methods', 'for', 'improving', 'input-output', 'weight', 'shared', 'embedding,', 'among', 'which', 'methods', 'of', 'normalization', 'of', 'embedding', 'weight', 'matrices', 'show', 'best', 'performance.']",,,
80,"These methods are nearly computational cost-free, can get combined with other embedding techniques, and show good effectiveness when applied on state-of-the-art Neural Network models.",,,S,"['NP', 'VP', '.']",These methods,0.0,0.0,13.0,0.0,13.0,"[(0, 5), (6, 13)]",are,0.0,14.0,17.0,14.0,17.0,"[(14, 17)]","['These', 'methods']",['are'],,,,,,,,,,free,free,"['These methods are nearly computational cost', '-']","['can get combined with other embedding techniques , and show good effectiveness when applied on state - of - the - art Neural Network models .']",0,46,51,46,51,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,4,"These methods are nearly computational cost-free, can get combined with other embedding techniques, and show good effectiveness when applied on state-of-the-art Neural Network models.","['These', 'methods', 'are', 'nearly', 'computational', 'cost-free,', 'can', 'get', 'combined', 'with', 'other', 'embedding', 'techniques,', 'and', 'show', 'good', 'effectiveness', 'when', 'applied', 'on', 'state-of-the-art', 'Neural', 'Network', 'models.']",,,
81,For,Transformer,"-big models , the normalization techniques can get at best 0.6 BLEU improvement compared to the original version of model on WMT'16 En-De dataset , and similar BLEU improvements on IWSLT 14 ' datasets .",S,"['PP', ',', 'NP', 'VP', '.']",the normalization techniques,2.0,30.0,58.0,14.0,42.0,"[(30, 33), (34, 47), (48, 58)]",can get,2.0,59.0,66.0,43.0,50.0,"[(59, 62), (63, 66)]","['the', 'normalization', 'techniques']","['can', 'get']",can,"['For Transformer -big models , the normalization techniques']",[],1.0,2.0,59.0,63.0,43.0,47.0,at,at,[],"['For Transformer -big models , the normalization techniques can get best 0.6 BLEU improvement .', ""compared to the original version of model on WMT'16 En - De dataset , and similar BLEU improvements on IWSLT 14 ' datasets""]",2,67,70,51,54,get,big,"['NOUN', 'NOUN', 'ADP']","['Transformer', 'models', 'For']",https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,5,"For Transformer-big models, the normalization techniques can get at best 0.6 BLEU improvement compared to the original version of model on WMT'16 En-De dataset, and similar BLEU improvements on IWSLT 14' datasets.","['For', 'Transformer', '-big', 'models', ',', 'the', 'normalization', 'techniques', 'can', 'get', 'at', 'best', '0.6', 'BLEU', 'improvement', 'compared', 'to', 'the', 'original', 'version', 'of', 'model', 'on', ""WMT'16"", 'En-De', 'dataset', ',', 'and', 'similar', 'BLEU', 'improvements', 'on', 'IWSLT', '14', ""'"", 'datasets', '.']","(1, 2)","(3, 14)",0.0
82,"For DynamicConv models, 0.5 BLEU improvement can be attained on WMT'16 En-De dataset, and 0.41 BLEU improvement on IWSLT 14' De-En translation task is achieved.",,,S,"['PP', ',', 'S', ',', 'CC', 'NP', 'IN', 'NN', 'CD', ""''"", 'NNP', 'HYPH', 'NP', 'VP', '.']",BLEU improvement IWSLT De En translation task,0.0,99.0,154.0,99.0,154.0,"[(99, 103), (104, 115), (119, 124), (130, 132), (135, 137), (138, 149), (150, 154)]",and is achieved,0.0,90.0,166.0,90.0,166.0,"[(90, 93), (155, 157), (158, 166)]","['BLEU', 'improvement', 'BLEU', 'improvement', 'IWSLT', 'De', 'En', 'translation', 'task']","['can', 'be', 'attained', 'is', 'achieved']",,,,,,,,,,attained,can be attained,[],[],0,46,62,46,62,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,6,"For DynamicConv models, 0.5 BLEU improvement can be attained on WMT'16 En-De dataset, and 0.41 BLEU improvement on IWSLT 14' De-En translation task is achieved.","['For', 'DynamicConv', 'models,', '0.5', 'BLEU', 'improvement', 'can', 'be', 'attained', 'on', ""WMT'16"", 'En-De', 'dataset,', 'and', '0.41', 'BLEU', 'improvement', 'on', 'IWSLT', ""14'"", 'De-En', 'translation', 'task', 'is', 'achieved.']",,,
83,Normalization of Input-output Shared Embeddings in Text Generation Models.,,,NP,"['NP', 'HYPH', 'NP', '.']",Normalization output Shared Embeddings,0.0,0.0,49.0,0.0,49.0,"[(0, 13), (25, 31), (32, 38), (39, 49)]",,,,,,,[],"['Normalization', 'output', 'Shared', 'Embeddings']",[],,,,,,,,,,Normalization,Normalization,[],[],0,0,14,0,14,,,,,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Title,0,Normalization of Input-output Shared Embeddings in Text Generation Models.,"['Normalization', 'of', 'Input-output', 'Shared', 'Embeddings', 'in', 'Text', 'Generation', 'Models.']",,,
84,"Recently, the emergence of pre-trained models (PTMs) has brought natural language processing (NLP) to a new era.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",the emergence,0.0,11.0,24.0,11.0,24.0,"[(11, 14), (15, 24)]",has brought,0.0,58.0,69.0,58.0,69.0,"[(58, 61), (62, 69)]","['the', 'emergence']","['has', 'brought']",,,,,,,,,,brought,brought,"['Recently , the emergence of pre - trained models ( PTMs ) has']","['natural language processing ( NLP ) to a new era', '.']",0,62,70,62,70,,,,,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,0,"Recently, the emergence of pre-trained models (PTMs) has brought natural language processing (NLP) to a new era.","['Recently,', 'the', 'emergence', 'of', 'pre-trained', 'models', '(PTMs)', 'has', 'brought', 'natural', 'language', 'processing', '(NLP)', 'to', 'a', 'new', 'era.']",,,
85,"In this survey, we provide a comprehensive review of PTMs for NLP.",,,S,"['PP', ',', 'NP', 'VP', '.']",we,0.0,17.0,19.0,17.0,19.0,"[(17, 19)]",provide,0.0,20.0,27.0,20.0,27.0,"[(20, 27)]",['we'],['provide'],,,,,,,,,,provide,provide,['we'],['a comprehensive review of PTMs'],0,20,28,20,28,,,,,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,1,"In this survey, we provide a comprehensive review of PTMs for NLP.","['In', 'this', 'survey,', 'we', 'provide', 'a', 'comprehensive', 'review', 'of', 'PTMs', 'for', 'NLP.']",,,
86,We first briefly introduce language representation learning and its research progress.,,,S,"['NP', 'ADVP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",introduce,0.0,17.0,26.0,17.0,26.0,"[(17, 26)]",['We'],['introduce'],,,,,,,,,,briefly,briefly,"['We', 'first']",['introduce language representation learning and its research progress'],0,9,17,9,17,,,,,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,2,We first briefly introduce language representation learning and its research progress.,"['We', 'first', 'briefly', 'introduce', 'language', 'representation', 'learning', 'and', 'its', 'research', 'progress.']",,,
87,Then we systematically categorize existing PTMs based on a taxonomy with four perspectives.,,,S,"['ADVP', 'NP', 'VP', '.']",we,0.0,5.0,7.0,5.0,7.0,"[(5, 7)]",categorize,0.0,23.0,33.0,23.0,33.0,"[(23, 33)]",['we'],['categorize'],,,,,,,,,,categorize,categorize,['Then we systematically on a taxonomy with four perspectives .'],"['existing PTMs', 'based']",0,23,34,23,34,,,,,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,3,Then we systematically categorize existing PTMs based on a taxonomy with four perspectives.,"['Then', 'we', 'systematically', 'categorize', 'existing', 'PTMs', 'based', 'on', 'a', 'taxonomy', 'with', 'four', 'perspectives.']",,,
88,"Next, we describe how to adapt the knowledge of PTMs to the downstream tasks.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",we,0.0,7.0,9.0,7.0,9.0,"[(7, 9)]",describe,0.0,10.0,18.0,10.0,18.0,"[(10, 18)]",['we'],['describe'],,,,,,,,,,describe,describe,"[',', 'we']",[],0,10,19,10,19,,,,,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,4,"Next, we describe how to adapt the knowledge of PTMs to the downstream tasks.","['Next,', 'we', 'describe', 'how', 'to', 'adapt', 'the', 'knowledge', 'of', 'PTMs', 'to', 'the', 'downstream', 'tasks.']",,,
89,"Finally, we outline some potential directions of PTMs for future research.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",we,0.0,10.0,12.0,10.0,12.0,"[(10, 12)]",outline,0.0,13.0,20.0,13.0,20.0,"[(13, 20)]",['we'],['outline'],,,,,,,,,,outline,outline,"[',', 'we']","['some potential directions of PTMs for future research', '.']",0,13,21,13,21,,,,,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,5,"Finally, we outline some potential directions of PTMs for future research.","['Finally,', 'we', 'outline', 'some', 'potential', 'directions', 'of', 'PTMs', 'for', 'future', 'research.']",,,
