,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group,group2
122,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Abstract,0,"Textual representation learners trained on large amounts of data have achieved notable success on downstream tasks; intriguingly, they have also performed well on challenging tests of syntactic competence.","Textual representation learners trained on large amounts of data have achieved notable success on downstream tasks; intriguingly, they have also performed well on challenging tests of syntactic competence.",,,"['Textual', 'representation', 'learners', 'trained', 'on', 'large', 'amounts', 'of', 'data', 'have', 'achieved', 'notable', 'success', 'on', 'downstream', 'tasks;', 'intriguingly,', 'they', 'have', 'also', 'performed', 'well', 'on', 'challenging', 'tests', 'of', 'syntactic', 'competence.']",,,
123,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Abstract,1,"Given this success, it remains an open question whether scalable learners like BERT can become fully proficient in the syntax of natural language by virtue of data scale alone, or whether they still benefit from more explicit syntactic biases.","Given this success, it remains an open question whether scalable learners like BERT can become fully proficient in the syntax of natural language by virtue of data scale alone, or whether they still benefit from more explicit syntactic biases.",,,"['Given', 'this', 'success,', 'it', 'remains', 'an', 'open', 'question', 'whether', 'scalable', 'learners', 'like', 'BERT', 'can', 'become', 'fully', 'proficient', 'in', 'the', 'syntax', 'of', 'natural', 'language', 'by', 'virtue', 'of', 'data', 'scale', 'alone,', 'or', 'whether', 'they', 'still', 'benefit', 'from', 'more', 'explicit', 'syntactic', 'biases.']",,,
124,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Abstract,2,"To answer this question, we introduce a knowledge distillation strategy for injecting syntactic biases into BERT pretraining, by distilling the syntactically informative predictions of a hierarchical---albeit harder to scale---syntactic language model.","To answer this question, we introduce a knowledge distillation strategy for injecting syntactic biases into BERT pretraining, by distilling the syntactically informative predictions of a hierarchical---albeit harder to scale---syntactic language model.",,,"['To', 'answer', 'this', 'question,', 'we', 'introduce', 'a', 'knowledge', 'distillation', 'strategy', 'for', 'injecting', 'syntactic', 'biases', 'into', 'BERT', 'pretraining,', 'by', 'distilling', 'the', 'syntactically', 'informative', 'predictions', 'of', 'a', 'hierarchical---albeit', 'harder', 'to', 'scale---syntactic', 'language', 'model.']",,,
125,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Abstract,3,"Since BERT models masked words in bidirectional context, we propose to distill the approximate marginal distribution over words in context from the syntactic LM.","Since BERT models masked words in bidirectional context, we propose to distill the approximate marginal distribution over words in context from the syntactic LM.",,,"['Since', 'BERT', 'models', 'masked', 'words', 'in', 'bidirectional', 'context,', 'we', 'propose', 'to', 'distill', 'the', 'approximate', 'marginal', 'distribution', 'over', 'words', 'in', 'context', 'from', 'the', 'syntactic', 'LM.']",,,
126,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Abstract,4,"Our approach reduces relative error by 2-21% on a diverse set of structured prediction tasks, although we obtain mixed results on the GLUE benchmark.","Our approach reduces relative error by 2-21% on a diverse set of structured prediction tasks, although we obtain mixed results on the GLUE benchmark.",,,"['Our', 'approach', 'reduces', 'relative', 'error', 'by', '2-21%', 'on', 'a', 'diverse', 'set', 'of', 'structured', 'prediction', 'tasks,', 'although', 'we', 'obtain', 'mixed', 'results', 'on', 'the', 'GLUE', 'benchmark.']",,,
127,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Abstract,5,"Our findings demonstrate the benefits of syntactic biases, even in representation learners that exploit large amounts of data, and contribute to a better understanding of where syntactic biases are most helpful in benchmarks of natural language understanding.","Our findings demonstrate the benefits of syntactic biases, even in representation learners that exploit large amounts of data, and contribute to a better understanding of where syntactic biases are most helpful in benchmarks of natural language understanding.",,,"['Our', 'findings', 'demonstrate', 'the', 'benefits', 'of', 'syntactic', 'biases,', 'even', 'in', 'representation', 'learners', 'that', 'exploit', 'large', 'amounts', 'of', 'data,', 'and', 'contribute', 'to', 'a', 'better', 'understanding', 'of', 'where', 'syntactic', 'biases', 'are', 'most', 'helpful', 'in', 'benchmarks', 'of', 'natural', 'language', 'understanding.']",,,
128,https://www.semanticscholar.org/paper/Syntactic-Structure-Distillation-Pretraining-For-Kuncoro-Kong/0b46915313f95a0112564fdfd2baaa2bcf36565a,14,Title,0,Syntactic Structure Distillation Pretraining For Bidirectional Encoders.,Syntactic Structure Distillation Pretraining For Bidirectional Encoders.,,,"['Syntactic', 'Structure', 'Distillation', 'Pretraining', 'For', 'Bidirectional', 'Encoders.']",,,
129,https://www.semanticscholar.org/paper/Unsupervised-Domain-Clusters-in-Pretrained-Language-Aharoni-Goldberg/95856e0789481eedc2cedc413581a0a819ef8fc8,15,Abstract,0,"The notion of ""in-domain data"" in NLP is often over-simplistic and vague, as textual data varies in many nuanced linguistic aspects such as topic, style or level of formality.","The notion of ""in-domain data"" in NLP is often over-simplistic and vague, as textual data varies in many nuanced linguistic aspects such as topic, style or level of formality.",,,"['The', 'notion', 'of', '""in-domain', 'data""', 'in', 'NLP', 'is', 'often', 'over-simplistic', 'and', 'vague,', 'as', 'textual', 'data', 'varies', 'in', 'many', 'nuanced', 'linguistic', 'aspects', 'such', 'as', 'topic,', 'style', 'or', 'level', 'of', 'formality.']",,,
130,https://www.semanticscholar.org/paper/Unsupervised-Domain-Clusters-in-Pretrained-Language-Aharoni-Goldberg/95856e0789481eedc2cedc413581a0a819ef8fc8,15,Abstract,1,"In addition, domain labels are many times unavailable, making it challenging to build domain-specific systems.","In addition, domain labels are many times unavailable, making it challenging to build domain-specific systems.",,,"['In', 'addition,', 'domain', 'labels', 'are', 'many', 'times', 'unavailable,', 'making', 'it', 'challenging', 'to', 'build', 'domain-specific', 'systems.']",,,
131,https://www.semanticscholar.org/paper/Unsupervised-Domain-Clusters-in-Pretrained-Language-Aharoni-Goldberg/95856e0789481eedc2cedc413581a0a819ef8fc8,15,Abstract,2,We show that massive pre-trained language models implicitly learn sentence representations that cluster by domains without supervision -- suggesting a simple data-driven definition of domains in textual data.,We show that massive pre-trained language models implicitly learn sentence representations that cluster by domains without supervision -- suggesting a simple data-driven definition of domains in textual data.,,,"['We', 'show', 'that', 'massive', 'pre-trained', 'language', 'models', 'implicitly', 'learn', 'sentence', 'representations', 'that', 'cluster', 'by', 'domains', 'without', 'supervision', '--', 'suggesting', 'a', 'simple', 'data-driven', 'definition', 'of', 'domains', 'in', 'textual', 'data.']",,,
132,https://www.semanticscholar.org/paper/Unsupervised-Domain-Clusters-in-Pretrained-Language-Aharoni-Goldberg/95856e0789481eedc2cedc413581a0a819ef8fc8,15,Abstract,3,"We harness this property and propose domain data selection methods based on such models, which require only a small set of in-domain monolingual data.","We harness this property and propose domain data selection methods based on such models, which require only a small set of in-domain monolingual data.",,,"['We', 'harness', 'this', 'property', 'and', 'propose', 'domain', 'data', 'selection', 'methods', 'based', 'on', 'such', 'models,', 'which', 'require', 'only', 'a', 'small', 'set', 'of', 'in-domain', 'monolingual', 'data.']",,,
133,https://www.semanticscholar.org/paper/Unsupervised-Domain-Clusters-in-Pretrained-Language-Aharoni-Goldberg/95856e0789481eedc2cedc413581a0a819ef8fc8,15,Abstract,4,"We evaluate our data selection methods for neural machine translation across five diverse domains, where they outperform an established approach as measured by both BLEU and by precision and recall of sentence selection with respect to an oracle.","We evaluate our data selection methods for neural machine translation across five diverse domains, where they outperform an established approach as measured by both BLEU and by precision and recall of sentence selection with respect to an oracle.",,,"['We', 'evaluate', 'our', 'data', 'selection', 'methods', 'for', 'neural', 'machine', 'translation', 'across', 'five', 'diverse', 'domains,', 'where', 'they', 'outperform', 'an', 'established', 'approach', 'as', 'measured', 'by', 'both', 'BLEU', 'and', 'by', 'precision', 'and', 'recall', 'of', 'sentence', 'selection', 'with', 'respect', 'to', 'an', 'oracle.']",,,
134,https://www.semanticscholar.org/paper/Unsupervised-Domain-Clusters-in-Pretrained-Language-Aharoni-Goldberg/95856e0789481eedc2cedc413581a0a819ef8fc8,15,Title,0,Unsupervised Domain Clusters in Pretrained Language Models.,Unsupervised Domain Clusters in Pretrained Language Models.,,,"['Unsupervised', 'Domain', 'Clusters', 'in', 'Pretrained', 'Language', 'Models.']",,,
135,https://www.semanticscholar.org/paper/Portuguese-Named-Entity-Recognition-using-BERT-CRF-Souza-Nogueira/bd729e1e094ebab5a1b19aa2a4d331711ab1760f,16,Abstract,0,"Recent advances in language representation using neural networks have made it viable to transfer the learned internal states of a trained model to downstream natural language processing tasks, such as named entity recognition (NER) and question answering.",Recent advances in language representation using neural networks have made it viable to,transfer,"the learned internal states of a trained model to downstream natural language processing tasks, such as named entity recognition (NER) and question answering.","['Recent', 'advances', 'in', 'language', 'representation', 'using', 'neural', 'networks', 'have', 'made', 'it', 'viable', 'to', 'transfer', 'the', 'learned', 'internal', 'states', 'of', 'a', 'trained', 'model', 'to', 'downstream', 'natural', 'language', 'processing', 'tasks,', 'such', 'as', 'named', 'entity', 'recognition', '(NER)', 'and', 'question', 'answering.']","(13, 14)","['VERB', 'ADJ', 'VERB']","['transfer', 'viable', 'made']"
136,https://www.semanticscholar.org/paper/Portuguese-Named-Entity-Recognition-using-BERT-CRF-Souza-Nogueira/bd729e1e094ebab5a1b19aa2a4d331711ab1760f,16,Abstract,1,It has been shown that the leverage of pre-trained language models improves the overall performance on many tasks and is highly beneficial when labeled data is scarce.,It has been shown that the leverage of pre-trained language models improves the overall performance on many tasks and is highly beneficial when labeled data is scarce.,,,"['It', 'has', 'been', 'shown', 'that', 'the', 'leverage', 'of', 'pre-trained', 'language', 'models', 'improves', 'the', 'overall', 'performance', 'on', 'many', 'tasks', 'and', 'is', 'highly', 'beneficial', 'when', 'labeled', 'data', 'is', 'scarce.']",,,
137,https://www.semanticscholar.org/paper/Portuguese-Named-Entity-Recognition-using-BERT-CRF-Souza-Nogueira/bd729e1e094ebab5a1b19aa2a4d331711ab1760f,16,Abstract,2,"In this work, we employ a pre-trained BERT with Conditional Random Fields (CRF) architecture to the NER task on the Portuguese language, combining the transfer capabilities of BERT with the structured predictions of CRF.","In this work, we employ a pre-trained BERT with Conditional Random Fields (CRF) architecture to the NER task on the Portuguese language, combining the",transfer,capabilities of BERT with the structured predictions of CRF.,"['In', 'this', 'work,', 'we', 'employ', 'a', 'pre-trained', 'BERT', 'with', 'Conditional', 'Random', 'Fields', '(CRF)', 'architecture', 'to', 'the', 'NER', 'task', 'on', 'the', 'Portuguese', 'language,', 'combining', 'the', 'transfer', 'capabilities', 'of', 'BERT', 'with', 'the', 'structured', 'predictions', 'of', 'CRF.']","(24, 25)","['NOUN', 'NOUN', 'VERB']","['transfer', 'capabilities', 'combining']"
138,https://www.semanticscholar.org/paper/Portuguese-Named-Entity-Recognition-using-BERT-CRF-Souza-Nogueira/bd729e1e094ebab5a1b19aa2a4d331711ab1760f,16,Abstract,3,We explore feature-based and fine-tuning training strategies for the BERT model.,We explore feature-based and fine-tuning training strategies for the BERT model.,,,"['We', 'explore', 'feature-based', 'and', 'fine-tuning', 'training', 'strategies', 'for', 'the', 'BERT', 'model.']",,,
139,https://www.semanticscholar.org/paper/Portuguese-Named-Entity-Recognition-using-BERT-CRF-Souza-Nogueira/bd729e1e094ebab5a1b19aa2a4d331711ab1760f,16,Abstract,4,"Our fine-tuning approach obtains new state-of-the-art results on the HAREM I dataset, improving the F1-score by 3.2 points on the selective scenario (5 NE classes) and by 3.8 points on the total scenario (10 NE classes).","Our fine-tuning approach obtains new state-of-the-art results on the HAREM I dataset, improving the F1-score by 3.2 points on the selective scenario (5 NE classes) and by 3.8 points on the total scenario (10 NE classes).",,,"['Our', 'fine-tuning', 'approach', 'obtains', 'new', 'state-of-the-art', 'results', 'on', 'the', 'HAREM', 'I', 'dataset,', 'improving', 'the', 'F1-score', 'by', '3.2', 'points', 'on', 'the', 'selective', 'scenario', '(5', 'NE', 'classes)', 'and', 'by', '3.8', 'points', 'on', 'the', 'total', 'scenario', '(10', 'NE', 'classes).']",,,
