,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2
207,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Abstract,0,"Complex, compositional reading comprehension datasets require performing latent sequential decisions that are learned via supervision from the final answer.","Complex, compositional reading comprehension datasets require performing latent sequential decisions that are learned via supervision from the final answer.",,,"['Complex,', 'compositional', 'reading', 'comprehension', 'datasets', 'require', 'performing', 'latent', 'sequential', 'decisions', 'that', 'are', 'learned', 'via', 'supervision', 'from', 'the', 'final', 'answer.']",,,,S,"['NP', 'VP', '.']"
208,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Abstract,1,"A large combinatorial space of possible decision paths that result in the same answer, compounded by the lack of intermediate supervision to help choose the right path, makes the learning particularly hard for this task.","A large combinatorial space of possible decision paths that result in the same answer, compounded by the lack of intermediate supervision to help choose the right path, makes the learning particularly hard for this task.",,,"['A', 'large', 'combinatorial', 'space', 'of', 'possible', 'decision', 'paths', 'that', 'result', 'in', 'the', 'same', 'answer,', 'compounded', 'by', 'the', 'lack', 'of', 'intermediate', 'supervision', 'to', 'help', 'choose', 'the', 'right', 'path,', 'makes', 'the', 'learning', 'particularly', 'hard', 'for', 'this', 'task.']",,,,S,"['NP', 'VP', '.']"
209,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Abstract,2,"In this work, we study the benefits of collecting intermediate reasoning supervision along with the answer during data collection.","In this work, we study the benefits of collecting intermediate reasoning supervision along with the answer during data collection.",,,"['In', 'this', 'work,', 'we', 'study', 'the', 'benefits', 'of', 'collecting', 'intermediate', 'reasoning', 'supervision', 'along', 'with', 'the', 'answer', 'during', 'data', 'collection.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
210,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Abstract,3,We find that these intermediate annotations can provide two-fold benefits.,We find that these intermediate annotations can provide two-fold benefits.,,,"['We', 'find', 'that', 'these', 'intermediate', 'annotations', 'can', 'provide', 'two-fold', 'benefits.']",,,,S,"['NP', 'VP', '.']"
211,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Abstract,4,"First, we observe that for any collection budget, spending a fraction of it on intermediate annotations results in improved model performance, for two complex compositional datasets: DROP and Quoref.","First , we observe that for any collection budget , spending a fraction of it on intermediate annotations results in improved model performance , for two complex compositional datasets :",DROP,and Quoref .,"['First', ',', 'we', 'observe', 'that', 'for', 'any', 'collection', 'budget', ',', 'spending', 'a', 'fraction', 'of', 'it', 'on', 'intermediate', 'annotations', 'results', 'in', 'improved', 'model', 'performance', ',', 'for', 'two', 'complex', 'compositional', 'datasets', ':', 'DROP', 'and', 'Quoref', '.']","(30, 31)","(186, 190)",0,S,"['ADVP', ',', 'NP', 'VP', '.']"
212,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Abstract,5,"Second, these annotations encourage the model to learn the correct latent reasoning steps, helping combat some of the biases introduced during the data collection process.","Second, these annotations encourage the model to learn the correct latent reasoning steps, helping combat some of the biases introduced during the data collection process.",,,"['Second,', 'these', 'annotations', 'encourage', 'the', 'model', 'to', 'learn', 'the', 'correct', 'latent', 'reasoning', 'steps,', 'helping', 'combat', 'some', 'of', 'the', 'biases', 'introduced', 'during', 'the', 'data', 'collection', 'process.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
213,https://www.semanticscholar.org/paper/Benefits-of-Intermediate-Annotations-in-Reading-Dua-Singh/f4874bd968b785cb9fceeccf26c333567a2b8dca,26,Title,0,Benefits of Intermediate Annotations in Reading Comprehension.,Benefits of Intermediate Annotations in Reading Comprehension.,,,"['Benefits', 'of', 'Intermediate', 'Annotations', 'in', 'Reading', 'Comprehension.']",,,,NP,"['NP', 'PP', '.']"
214,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Abstract,0,Complex question answering over knowledge base (Complex KBQA) is challenging because it requires the compositional reasoning capability.,Complex question answering over knowledge base (Complex KBQA) is challenging because it requires the compositional reasoning capability.,,,"['Complex', 'question', 'answering', 'over', 'knowledge', 'base', '(Complex', 'KBQA)', 'is', 'challenging', 'because', 'it', 'requires', 'the', 'compositional', 'reasoning', 'capability.']",,,,S,"['NP', 'VP', '.']"
215,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Abstract,1,"Existing benchmarks have three shortcomings that limit the development of Complex KBQA: 1) they only provide QA pairs without explicit reasoning processes; 2) questions are either generated by templates, leading to poor diversity, or on a small scale; and 3) they mostly only consider the relations among entities but not attributes.","Existing benchmarks have three shortcomings that limit the development of Complex KBQA: 1) they only provide QA pairs without explicit reasoning processes; 2) questions are either generated by templates, leading to poor diversity, or on a small scale; and 3) they mostly only consider the relations among entities but not attributes.",,,"['Existing', 'benchmarks', 'have', 'three', 'shortcomings', 'that', 'limit', 'the', 'development', 'of', 'Complex', 'KBQA:', '1)', 'they', 'only', 'provide', 'QA', 'pairs', 'without', 'explicit', 'reasoning', 'processes;', '2)', 'questions', 'are', 'either', 'generated', 'by', 'templates,', 'leading', 'to', 'poor', 'diversity,', 'or', 'on', 'a', 'small', 'scale;', 'and', '3)', 'they', 'mostly', 'only', 'consider', 'the', 'relations', 'among', 'entities', 'but', 'not', 'attributes.']",,,,S,"['S', ':', 'S', '.']"
216,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Abstract,2,"To this end, we introduce KQA Pro, a large-scale dataset for Complex KBQA.","To this end, we introduce KQA Pro, a large-scale dataset for Complex KBQA.",,,"['To', 'this', 'end,', 'we', 'introduce', 'KQA', 'Pro,', 'a', 'large-scale', 'dataset', 'for', 'Complex', 'KBQA.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
217,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Abstract,3,"We generate questions, SPARQLs, and functional programs with recursive templates and then paraphrase the questions by crowdsourcing, giving rise to around 120K diverse instances.","We generate questions, SPARQLs, and functional programs with recursive templates and then paraphrase the questions by crowdsourcing, giving rise to around 120K diverse instances.",,,"['We', 'generate', 'questions,', 'SPARQLs,', 'and', 'functional', 'programs', 'with', 'recursive', 'templates', 'and', 'then', 'paraphrase', 'the', 'questions', 'by', 'crowdsourcing,', 'giving', 'rise', 'to', 'around', '120K', 'diverse', 'instances.']",,,,S,"['NP', 'VP', '.']"
218,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Abstract,4,"The SPARQLs and programs depict the reasoning processes in various manners, which can benefit a large spectrum of QA methods.","The SPARQLs and programs depict the reasoning processes in various manners, which can benefit a large spectrum of QA methods.",,,"['The', 'SPARQLs', 'and', 'programs', 'depict', 'the', 'reasoning', 'processes', 'in', 'various', 'manners,', 'which', 'can', 'benefit', 'a', 'large', 'spectrum', 'of', 'QA', 'methods.']",,,,S,"['NP', 'VP', '.']"
219,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Abstract,5,"We contribute a unified codebase and conduct extensive evaluations for baselines and state-of-the-arts: a blind GRU obtains 31.58%, the best model achieves only 35.15%, and humans top at 97.5%, which offers great research potential to fill the gap.","We contribute a unified codebase and conduct extensive evaluations for baselines and state-of-the-arts: a blind GRU obtains 31.58%, the best model achieves only 35.15%, and humans top at 97.5%, which offers great research potential to fill the gap.",,,"['We', 'contribute', 'a', 'unified', 'codebase', 'and', 'conduct', 'extensive', 'evaluations', 'for', 'baselines', 'and', 'state-of-the-arts:', 'a', 'blind', 'GRU', 'obtains', '31.58%,', 'the', 'best', 'model', 'achieves', 'only', '35.15%,', 'and', 'humans', 'top', 'at', '97.5%,', 'which', 'offers', 'great', 'research', 'potential', 'to', 'fill', 'the', 'gap.']",,,,S,"['NP', 'VP', ':', 'S', ',', 'S', ',', 'CC', 'S', '.']"
220,https://www.semanticscholar.org/paper/KQA-Pro%3A-A-Large-Diagnostic-Dataset-for-Complex-Shi-Cao/94312d7df647ba62bb542a8a19c69f3e5c4a32bb,27,Title,0,KQA Pro: A Large Diagnostic Dataset for Complex Question Answering over Knowledge Base.,KQA Pro: A Large Diagnostic Dataset for Complex Question Answering over Knowledge Base.,,,"['KQA', 'Pro:', 'A', 'Large', 'Diagnostic', 'Dataset', 'for', 'Complex', 'Question', 'Answering', 'over', 'Knowledge', 'Base.']",,,,NP,"['NP', ':', 'NP', '.']"
