,text,src,Type,misc,ID,ann_section,ann_source,class
1359,Nitrendipine,1,Abstract,hl_i,1286547,test,gold,i
1360,Stimulated platelet thromboxane formation,2,Abstract,ss_o,1286547,test,gold,o
1361,non exhausting exercise,2,Abstract,ss_o,1286547,test,gold,o
1362,Stimulated platelet thromboxane formation,2,Abstract,hl_o,1286547,test,gold,o
1363,plasma levels of platelet factor 4 and aggregation responses to collagen and ADP,3,Abstract,ss_o,1286547,test,gold,o
1364,plasma levels of platelet factor 4 and aggregation responses to collagen and ADP,3,Abstract,hl_o,1286547,test,gold,o
1365,thromboxane formation,4,Abstract,ss_o,1286547,test,gold,o
1366,thromboxane formation,4,Abstract,hl_o,1286547,test,gold,o
1367,placebo,5,Abstract,ss_i,1286547,test,gold,i
1368,Exercise induced change of thromboxane synthesis,5,Abstract,ss_o,1286547,test,gold,o
1369,placebo,5,Abstract,hl_i,1286547,test,gold,i
1370,Exercise induced change of thromboxane synthesis,5,Abstract,hl_o,1286547,test,gold,o
1371,PF4 plasma levels,6,Abstract,ss_o,1286547,test,gold,o
1372,PF4 plasma levels,6,Abstract,hl_o,1286547,test,gold,o
1373,nitrendipine,7,Abstract,ss_i,1286547,test,gold,i
1374,Whole blood aggregation after collagen stimulation,7,Abstract,ss_o,1286547,test,gold,o
1375,aggregation,7,Abstract,ss_o,1286547,test,gold,o
1376,nitrendipine,7,Abstract,hl_i,1286547,test,gold,i
1377,Whole blood aggregation after collagen stimulation,7,Abstract,hl_o,1286547,test,gold,o
1378,aggregation,7,Abstract,hl_o,1286547,test,gold,o
1379,nitrendipine,8,Abstract,ss_i,1286547,test,gold,i
1380,nitrendipine,8,Abstract,hl_i,1286547,test,gold,i
1381,diabetic patients with borderline hypertension .,9,Abstract,ss_p,1286547,test,gold,p
1382,nitrendipine,9,Abstract,ss_i,1286547,test,gold,i
1383,collagen dependent platelet activation,9,Abstract,ss_o,1286547,test,gold,o
1384,diabetic patients with borderline hypertension .,9,Abstract,hl_p,1286547,test,gold,p
1385,nitrendipine,9,Abstract,hl_i,1286547,test,gold,i
1386,collagen dependent platelet activation,9,Abstract,hl_o,1286547,test,gold,o
1387,borderline hypertensive patients with IDDM-type diabetes mellitus .,0,Title,ss_p,1286547,test,gold,p
1388,dihydropyridine calcium channel blocker :,0,Title,ss_i,1286547,test,gold,i
1389,nitrendipine,0,Title,ss_i,1286547,test,gold,i
1390,platelet thromboxane formation,0,Title,ss_o,1286547,test,gold,o
1391,borderline hypertensive patients with IDDM-type diabetes mellitus .,0,Title,hl_p,1286547,test,gold,p
1392,dihydropyridine calcium channel blocker,0,Title,hl_i,1286547,test,gold,i
1393,nitrendipine,0,Title,hl_i,1286547,test,gold,i
1394,platelet thromboxane formation,0,Title,hl_o,1286547,test,gold,o
1395,myoelectrical dysrhythmia,0,Abstract,ss_o,12960652,test,gold,o
1396,gastric electrical activity,0,Abstract,ss_o,12960652,test,gold,o
1397,gastric myoelectrical activity and dysrhythmia,1,Abstract,ss_o,12960652,test,gold,o
1398,electrogastrography,1,Abstract,ss_o,12960652,test,gold,o
1399,Epigastric impedance,2,Abstract,ss_i,12960652,test,gold,i
1400,Epigastric impedance,2,Abstract,ss_o,12960652,test,gold,o
1401,gastric emptying time and gastric phasic activity .,2,Abstract,ss_o,12960652,test,gold,o
1402,Epigastric impedance,2,Abstract,hl_i,12960652,test,gold,i
1403,"control infants , compared to infants with different gastrointestinal diseases , before and after treatment of their disease .",3,Abstract,ss_p,12960652,test,gold,p
1404,epigastric impedance,3,Abstract,ss_i,12960652,test,gold,i
1405,gastric dysrhythmia,3,Abstract,ss_o,12960652,test,gold,o
1406,epigastric impedance,3,Abstract,ss_o,12960652,test,gold,o
1407,gastric rhythms,3,Abstract,ss_o,12960652,test,gold,o
1408,impedance gastrography,3,Abstract,ss_o,12960652,test,gold,o
1409,infants with different gastrointestinal diseases,3,Abstract,hl_p,12960652,test,gold,p
1410,epigastric impedance,3,Abstract,hl_i,12960652,test,gold,i
1411,epigastric impedance,3,Abstract,hl_o,12960652,test,gold,o
1412,21 patients ( age 0-2 months ) and 40 healthy infants ( age 0-2 months ),4,Abstract,ss_p,12960652,test,gold,p
1413,21 patients,4,Abstract,hl_p,12960652,test,gold,p
1414,age 0-2 months,4,Abstract,hl_p,12960652,test,gold,p
1415,40 healthy infants,4,Abstract,hl_p,12960652,test,gold,p
1416,age 0-2 months,4,Abstract,hl_p,12960652,test,gold,p
1417,"patients suffered from partial or total intestinal obstruction , necrotizing enterocolitis or pyloric stenosis.All infants were fasting",5,Abstract,ss_p,12960652,test,gold,p
1418,"patients suffered from partial or total intestinal obstruction , necrotizing enterocolitis or pyloric stenosis.All infants were fasting",5,Abstract,hl_p,12960652,test,gold,p
1421,phasic activity,8,Abstract,ss_o,12960652,test,gold,o
1422,frequency phasic activity,8,Abstract,ss_o,12960652,test,gold,o
1423,phasic activity,8,Abstract,hl_o,12960652,test,gold,o
1424,frequency phasic activity,8,Abstract,hl_o,12960652,test,gold,o
1425,phasic activity,9,Abstract,ss_o,12960652,test,gold,o
1426,phasic activity,9,Abstract,hl_o,12960652,test,gold,o
1427,infants with partial or total intestinal obstruction,10,Abstract,ss_p,12960652,test,gold,p
1428,epigastric impedance,10,Abstract,ss_i,12960652,test,gold,i
1429,epigastric impedance,10,Abstract,ss_o,12960652,test,gold,o
1430,epigastric impedance,10,Abstract,hl_i,12960652,test,gold,i
1431,gastric phasic activity patterns,11,Abstract,ss_o,12960652,test,gold,o
1432,infants with gastrointestinal diseases,0,Title,ss_p,12960652,test,gold,p
1433,Gastric dysrhythmia,0,Title,ss_o,12960652,test,gold,o
1434,epigastric impedance .,0,Title,ss_o,12960652,test,gold,o
1435,infants,0,Title,hl_p,12960652,test,gold,p
1436,gastrointestinal diseases,0,Title,hl_p,12960652,test,gold,p
1437,epigastric impedance,0,Title,hl_i,12960652,test,gold,i
1438,in vitro fertilization ( IVF ),0,Abstract,ss_p,1459268,test,gold,p
1439,gonadotropin-releasing hormone agonist ( GnRH-a ),0,Abstract,ss_i,1459268,test,gold,i
1440,usefulness,0,Abstract,ss_o,1459268,test,gold,o
1441,in vitro fertilization ( IVF ),0,Abstract,hl_p,1459268,test,gold,p
1442,gonadotropin-releasing hormone agonist ( GnRH-a ),0,Abstract,hl_i,1459268,test,gold,i
1443,usefulness,0,Abstract,hl_o,1459268,test,gold,o
1444,GnRH-a .,1,Abstract,ss_i,1459268,test,gold,i
1445,GnRH-a .,1,Abstract,hl_i,1459268,test,gold,i
1446,Aberdeen Assisted Reproduction Unit .,2,Abstract,ss_p,1459268,test,gold,p
1447,Forty-eight patients having IVF for the first time,3,Abstract,ss_p,1459268,test,gold,p
1448,Forty-eight patients having IVF for the first time,3,Abstract,hl_p,1459268,test,gold,p
1449,Response to ovarian stimulation and occurrence of spontaneous luteinizing hormone ( LH ) surges .,4,Abstract,ss_o,1459268,test,gold,o
1450,Response to ovarian stimulation and occurrence of spontaneous luteinizing hormone ( LH ) surges .,4,Abstract,hl_o,1459268,test,gold,o
1451,"ovulation induction , fertilization , and pregnancy rates",5,Abstract,ss_o,1459268,test,gold,o
1452,LH surge .,5,Abstract,ss_o,1459268,test,gold,o
1453,"ovulation induction , fertilization , and pregnancy rates",5,Abstract,hl_o,1459268,test,gold,o
1454,LH surge .,5,Abstract,hl_o,1459268,test,gold,o
1455,patients undergoing IVF .,6,Abstract,ss_p,1459268,test,gold,p
1456,ovarian stimulation,6,Abstract,ss_o,1459268,test,gold,o
1457,undergoing IVF,6,Abstract,hl_p,1459268,test,gold,p
1458,in vitro fertilization,0,Title,ss_p,1459268,test,gold,p
1459,gonadotropin-releasing hormone agonist,0,Title,ss_i,1459268,test,gold,i
1460,gonadotropin-releasing hormone agonist,0,Title,hl_i,1459268,test,gold,i
1461,patients with advanced epithelial ovarian cancer who had failed one prior platinum-based regimen .,0,Abstract,ss_p,14679127,test,gold,p
1462,topotecan,0,Abstract,ss_i,14679127,test,gold,i
1463,paclitaxel,0,Abstract,ss_i,14679127,test,gold,i
1464,survival,0,Abstract,ss_o,14679127,test,gold,o
1465,patients with advanced epithelial ovarian cancer who had failed one prior platinum-based regimen .,0,Abstract,hl_p,14679127,test,gold,p
1466,topotecan,0,Abstract,hl_i,14679127,test,gold,i
1467,paclitaxel,0,Abstract,hl_i,14679127,test,gold,i
1468,Patients with bidimensionally measurable disease,1,Abstract,ss_p,14679127,test,gold,p
1469,topotecan,1,Abstract,ss_i,14679127,test,gold,i
1470,paclitaxel,1,Abstract,ss_i,14679127,test,gold,i
1471,Patients with bidimensionally measurable disease,1,Abstract,hl_p,14679127,test,gold,p
1472,topotecan,1,Abstract,hl_i,14679127,test,gold,i
1473,paclitaxel,1,Abstract,hl_i,14679127,test,gold,i
1475,The European Organisation for Research and Treatment of Cancer Quality of Life ( EORTC QOL ) -C30 questionnaire,3,Abstract,ss_o,14679127,test,gold,o
1476,"( pain , anorexia , diarrhoea , fatigue , nausea and vomiting , dyspnea , constipation and insomnia )",3,Abstract,ss_o,14679127,test,gold,o
1477,European Organisation for Research and Treatment of Cancer Quality of Life ( EORTC QOL ) -C30 questionnaire,3,Abstract,hl_o,14679127,test,gold,o
1478,pain,3,Abstract,hl_o,14679127,test,gold,o
1479,anorexia,3,Abstract,hl_o,14679127,test,gold,o
1480,diarrhoea,3,Abstract,hl_o,14679127,test,gold,o
1481,fatigue,3,Abstract,hl_o,14679127,test,gold,o
1482,nausea,3,Abstract,hl_o,14679127,test,gold,o
1483,vomiting,3,Abstract,hl_o,14679127,test,gold,o
1484,dyspnea,3,Abstract,hl_o,14679127,test,gold,o
1485,constipation,3,Abstract,hl_o,14679127,test,gold,o
1486,insomnia,3,Abstract,hl_o,14679127,test,gold,o
1487,A total of 226 patients were evaluable for response .,4,Abstract,ss_p,14679127,test,gold,p
1488,226,4,Abstract,hl_p,14679127,test,gold,p
1489,EORTC QOL-30 questionnaire .,5,Abstract,ss_o,14679127,test,gold,o
1490,topotecan,6,Abstract,ss_i,14679127,test,gold,i
1491,paclitaxel,6,Abstract,ss_i,14679127,test,gold,i
1492,progression,6,Abstract,ss_o,14679127,test,gold,o
1493,topotecan,6,Abstract,hl_i,14679127,test,gold,i
1494,paclitaxel,6,Abstract,hl_i,14679127,test,gold,i
1495,progression,6,Abstract,hl_o,14679127,test,gold,o
1496,topotecan,7,Abstract,ss_i,14679127,test,gold,i
1497,paclitaxel,7,Abstract,ss_i,14679127,test,gold,i
1498,median survival,7,Abstract,ss_o,14679127,test,gold,o
1499,topotecan,7,Abstract,hl_i,14679127,test,gold,i
1500,paclitaxel,7,Abstract,hl_i,14679127,test,gold,i
1501,median survival,7,Abstract,hl_o,14679127,test,gold,o
1502,Topotecan,8,Abstract,ss_i,14679127,test,gold,i
1503,paclitaxel,8,Abstract,ss_i,14679127,test,gold,i
1504,efficacy,8,Abstract,ss_o,14679127,test,gold,o
1505,survival,8,Abstract,ss_o,14679127,test,gold,o
1506,haematological toxicity .,8,Abstract,ss_o,14679127,test,gold,o
1507,Topotecan,8,Abstract,hl_i,14679127,test,gold,i
1508,paclitaxel,8,Abstract,hl_i,14679127,test,gold,i
1509,efficacy,8,Abstract,hl_o,14679127,test,gold,o
1510,survival,8,Abstract,hl_o,14679127,test,gold,o
1511,haematological toxicity .,8,Abstract,hl_o,14679127,test,gold,o
1512,Non-haematological toxicity,9,Abstract,ss_o,14679127,test,gold,o
1513,Non-haematological toxicity,9,Abstract,hl_o,14679127,test,gold,o
1514,ovarian cancer .,10,Abstract,ss_p,14679127,test,gold,p
1515,topotecan,10,Abstract,ss_i,14679127,test,gold,i
1516,long-term survival rate,10,Abstract,ss_o,14679127,test,gold,o
1517,ovarian cancer .,10,Abstract,hl_p,14679127,test,gold,p
1518,topotecan,10,Abstract,hl_i,14679127,test,gold,i
1519,advanced epithelial ovarian carcinoma .,0,Title,ss_p,14679127,test,gold,p
1520,topotecan,0,Title,ss_i,14679127,test,gold,i
1521,paclitaxel,0,Title,ss_i,14679127,test,gold,i
1522,Long-term survival,0,Title,ss_o,14679127,test,gold,o
1523,advanced epithelial ovarian carcinoma .,0,Title,hl_p,14679127,test,gold,p
1524,topotecan,0,Title,hl_i,14679127,test,gold,i
1525,paclitaxel,0,Title,hl_i,14679127,test,gold,i
1526,healthy young subjects,0,Abstract,ss_p,14739125,test,gold,p
1527,"cholesteryl ester transfer protein ( CETP ) inhibitor torcetrapib ( CP-529,414 )",0,Abstract,ss_i,14739125,test,gold,i
1528,high-density lipoprotein cholesterol ( HDL-C ) levels,0,Abstract,ss_o,14739125,test,gold,o
1529,healthy young,0,Abstract,hl_p,14739125,test,gold,p
1530,cholesteryl ester transfer protein ( CETP ) inhibitor torcetrapib,0,Abstract,hl_i,14739125,test,gold,i
1531,Five groups of 8 subjects each,1,Abstract,ss_p,14739125,test,gold,p
1532,placebo,1,Abstract,ss_i,14739125,test,gold,i
1533,torcetrapib,1,Abstract,ss_i,14739125,test,gold,i
1534,Five groups of 8 subjects each,1,Abstract,hl_p,14739125,test,gold,p
1535,placebo,1,Abstract,hl_i,14739125,test,gold,i
1536,torcetrapib,1,Abstract,hl_i,14739125,test,gold,i
1537,Torcetrapib,2,Abstract,ss_i,14739125,test,gold,i
1538,Torcetrapib,2,Abstract,hl_i,14739125,test,gold,i
1539,plasma drug levels,3,Abstract,ss_o,14739125,test,gold,o
1540,plasma drug levels,3,Abstract,hl_o,14739125,test,gold,o
1541,HDL-C,4,Abstract,ss_o,14739125,test,gold,o
1542,Total plasma cholesterol,5,Abstract,ss_o,14739125,test,gold,o
1543,nonHDL-C,5,Abstract,ss_o,14739125,test,gold,o
1544,low-density lipoprotein cholesterol,5,Abstract,ss_o,14739125,test,gold,o
1545,Total plasma cholesterol,5,Abstract,hl_o,14739125,test,gold,o
1546,nonHDL-C,5,Abstract,hl_o,14739125,test,gold,o
1547,low-density lipoprotein cholesterol,5,Abstract,hl_o,14739125,test,gold,o
1548,Apolipoprotein A-I and E,6,Abstract,ss_o,14739125,test,gold,o
1549,apoB,6,Abstract,ss_o,14739125,test,gold,o
1550,Apolipoprotein A-I and E,6,Abstract,hl_o,14739125,test,gold,o
1551,apoB,6,Abstract,hl_o,14739125,test,gold,o
1552,Cholesteryl ester content,7,Abstract,ss_o,14739125,test,gold,o
1553,triglyceride,7,Abstract,ss_o,14739125,test,gold,o
1554,nonHDL,7,Abstract,ss_o,14739125,test,gold,o
1555,HDL .,7,Abstract,ss_o,14739125,test,gold,o
1556,Cholesteryl ester content,7,Abstract,hl_o,14739125,test,gold,o
1557,triglyceride,7,Abstract,hl_o,14739125,test,gold,o
1560,torcetrapib .,0,Title,ss_i,14739125,test,gold,i
1561,high-density lipoprotein,0,Title,ss_o,14739125,test,gold,o
1562,torcetrapib .,0,Title,hl_i,14739125,test,gold,i
1563,patients on continuous ambulatory peritoneal dialysis ( CAPD ) .,0,Abstract,ss_p,14763035,test,gold,p
1564,selective angiotensin II receptor blocker ( ARB ),0,Abstract,ss_i,14763035,test,gold,i
1565,regressive effect on left ventricular hypertrophy ( LVH ),0,Abstract,ss_o,14763035,test,gold,o
1566,patients on continuous ambulatory peritoneal dialysis ( CAPD ) .,0,Abstract,hl_p,14763035,test,gold,p
1567,selective angiotensin II receptor blocker ( ARB ),0,Abstract,hl_i,14763035,test,gold,i
1568,24 CAPD patients with LVH [ left ventricular mass index ( LVMi ) > 110 g/m2 for women and LVMi > 137 g/m2 for men ],1,Abstract,ss_p,14763035,test,gold,p
1569,ARB valsartan,1,Abstract,ss_i,14763035,test,gold,i
1570,placebo,1,Abstract,ss_i,14763035,test,gold,i
1571,[ left ventricular mass index ( LVMi ),1,Abstract,ss_o,14763035,test,gold,o
1572,LVMi,1,Abstract,ss_o,14763035,test,gold,o
1573,24 CAPD patients with LVH [ left ventricular mass index ( LVMi ) > 110 g/m2 for women,1,Abstract,hl_p,14763035,test,gold,p
1574,LVMi > 137 g/m2 for men,1,Abstract,hl_p,14763035,test,gold,p
1575,ARB valsartan,1,Abstract,hl_i,14763035,test,gold,i
1576,placebo,1,Abstract,hl_i,14763035,test,gold,i
1577,target blood pressure ( BP ),2,Abstract,ss_o,14763035,test,gold,o
1578,blood pressure ( BP ),2,Abstract,hl_o,14763035,test,gold,o
1579,aortic and large-artery compliance and arterial wave reflections [ pulse wave velocity ( PWV ) and augmentation index ( AI ) application tonometry ] and cardiac echocardiography .,3,Abstract,ss_o,14763035,test,gold,o
1580,aortic and large-artery compliance,3,Abstract,hl_o,14763035,test,gold,o
1581,arterial wave reflections [ pulse wave velocity ( PWV ),3,Abstract,hl_o,14763035,test,gold,o
1582,augmentation index ( AI ) application tonometry ],3,Abstract,hl_o,14763035,test,gold,o
1583,cardiac echocardiography .,3,Abstract,hl_o,14763035,test,gold,o
1584,"body weight , BP ( mercury sphygmomanometer ) , serum creatinine , electrolytes , complete blood cell counts , urine volume , drainage volume , and weekly creatinine clearance .",4,Abstract,ss_o,14763035,test,gold,o
1585,"body weight , BP ( mercury sphygmomanometer ) , serum creatinine , electrolytes , complete blood cell counts , urine volume , drainage volume , and weekly creatinine clearance .",4,Abstract,hl_o,14763035,test,gold,o
1587,ARB .,6,Abstract,ss_i,14763035,test,gold,i
1588,Systolic and diastolic BP,6,Abstract,ss_o,14763035,test,gold,o
1589,ARB .,6,Abstract,hl_i,14763035,test,gold,i
1590,Systolic and diastolic BP,6,Abstract,hl_o,14763035,test,gold,o
1591,ARB,7,Abstract,ss_i,14763035,test,gold,i
1592,placebo,7,Abstract,ss_i,14763035,test,gold,i
1593,LVMi,7,Abstract,ss_o,14763035,test,gold,o
1594,ARB,7,Abstract,hl_i,14763035,test,gold,i
1595,placebo,7,Abstract,hl_i,14763035,test,gold,i
1596,LVMi,7,Abstract,hl_o,14763035,test,gold,o
1597,LVMi,8,Abstract,ss_o,14763035,test,gold,o
1598,PWV,8,Abstract,ss_o,14763035,test,gold,o
1599,AI .,8,Abstract,ss_o,14763035,test,gold,o
1600,LVMi,8,Abstract,hl_o,14763035,test,gold,o
1601,PWV,8,Abstract,hl_o,14763035,test,gold,o
1602,AI,8,Abstract,hl_o,14763035,test,gold,o
1603,CAPD patients with LVH,9,Abstract,ss_p,14763035,test,gold,p
1604,ARB,9,Abstract,ss_i,14763035,test,gold,i
1605,LVMi,9,Abstract,ss_o,14763035,test,gold,o
1606,arterial hemodynamics .,9,Abstract,ss_o,14763035,test,gold,o
1607,ARB,9,Abstract,hl_i,14763035,test,gold,i
1608,LVMi,9,Abstract,hl_o,14763035,test,gold,o
1609,left ventricular hypertrophy,0,Title,ss_p,14763035,test,gold,p
1610,Valsartan,0,Title,ss_i,14763035,test,gold,i
1611,regression of left ventricular hypertrophy,0,Title,ss_o,14763035,test,gold,o
1612,arterial stiffness .,0,Title,ss_o,14763035,test,gold,o
1613,left ventricular hypertrophy,0,Title,hl_p,14763035,test,gold,p
1614,Valsartan,0,Title,hl_i,14763035,test,gold,i
1615,Nearly 2000 patients with stage IIB and III melanoma,0,Abstract,ss_p,15014018,test,gold,p
1616,IFN-alpha 2b,0,Abstract,ss_i,15014018,test,gold,i
1617,Nearly 2000 patients with stage IIB and III melanoma,0,Abstract,hl_p,15014018,test,gold,p
1618,IFN-alpha 2b,0,Abstract,hl_i,15014018,test,gold,i
1619,prognostic factors and treatment effects,1,Abstract,ss_o,15014018,test,gold,o
1621,prognostic factors using optimized statistical models,3,Abstract,ss_o,15014018,test,gold,o
1622,observation ( Obs ),4,Abstract,ss_i,15014018,test,gold,i
1623,IFN-alpha 2b ( HDI ),4,Abstract,ss_i,15014018,test,gold,i
1624,Obs,4,Abstract,ss_i,15014018,test,gold,i
1625,treatment effects versus observation ( Obs ),4,Abstract,ss_o,15014018,test,gold,o
1626,IFN-alpha 2b ( HDI ),4,Abstract,hl_i,15014018,test,gold,i
1627,Obs,4,Abstract,hl_i,15014018,test,gold,i
1629,HDI,6,Abstract,ss_i,15014018,test,gold,i
1630,Obs .,6,Abstract,ss_i,15014018,test,gold,i
1631,relapse-free survival ( RFS ) -but,6,Abstract,ss_o,15014018,test,gold,o
1632,overall survival ( OS ) -was,6,Abstract,ss_o,15014018,test,gold,o
1633,HDI,6,Abstract,hl_i,15014018,test,gold,i
1634,Obs,6,Abstract,hl_i,15014018,test,gold,i
1635,relapse-free survival ( RFS ),6,Abstract,hl_o,15014018,test,gold,o
1636,overall survival ( OS ),6,Abstract,hl_o,15014018,test,gold,o
1637,prognostic factors,7,Abstract,ss_o,15014018,test,gold,o
