,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3
141,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,3,"To this end, we propose an easy to use model consisting of the conjunction of the Transformer decoder GPT-2 model with Transformer encoder BERT for the downstream task for question answering.","To this end, we propose an easy to use model consisting of the conjunction of the Transformer decoder",GPT,-2 model with Transformer encoder BERT for the downstream task for question answering.,"['To', 'this', 'end,', 'we', 'propose', 'an', 'easy', 'to', 'use', 'model', 'consisting', 'of', 'the', 'conjunction', 'of', 'the', 'Transformer', 'decoder', 'GPT', '-2', 'model', 'with', 'Transformer', 'encoder', 'BERT', 'for', 'the', 'downstream', 'task', 'for', 'question', 'answering.']","(18, 19)","(101, 104)",0,propose,['we'],[]
142,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,3,"To this end, we propose an easy to use model consisting of the conjunction of the Transformer decoder GPT-2 model with Transformer encoder BERT for the downstream task for question answering.","To this end, we propose an easy to use model consisting of the conjunction of the Transformer decoder",GPT-2,model with Transformer encoder BERT for the downstream task for question answering.,"['To', 'this', 'end,', 'we', 'propose', 'an', 'easy', 'to', 'use', 'model', 'consisting', 'of', 'the', 'conjunction', 'of', 'the', 'Transformer', 'decoder', 'GPT-2', 'model', 'with', 'Transformer', 'encoder', 'BERT', 'for', 'the', 'downstream', 'task', 'for', 'question', 'answering.']","(18, 19)","(101, 106)",0,propose,['we'],['an easy to use model consisting of the conjunction of the Transformer decoder GPT-2 model']
143,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,4,"The model is trained in an end-to-end fashion, where the language model is trained to produce a question-answer-aware input representation that facilitates to generate an answer focused question.","The model is trained in an end-to-end fashion, where the language model is trained to produce a question-answer-aware input representation that facilitates to generate an answer focused question.",,,"['The', 'model', 'is', 'trained', 'in', 'an', 'end-to-end', 'fashion,', 'where', 'the', 'language', 'model', 'is', 'trained', 'to', 'produce', 'a', 'question-answer-aware', 'input', 'representation', 'that', 'facilitates', 'to', 'generate', 'an', 'answer', 'focused', 'question.']",,,,is trained,['The model'],"['fashion , where the language model is trained to produce a question - answer - aware input representation that facilitates to generate an answer focused question .']"
144,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,5,Our result of neural question generation from text on the SQuAD 1.1 dataset suggests that our method can produce semantically correct and diverse questions.,Our result of neural question generation from text on the SQuAD 1.1 dataset suggests that our method can produce semantically correct and diverse questions.,,,"['Our', 'result', 'of', 'neural', 'question', 'generation', 'from', 'text', 'on', 'the', 'SQuAD', '1.1', 'dataset', 'suggests', 'that', 'our', 'method', 'can', 'produce', 'semantically', 'correct', 'and', 'diverse', 'questions.']",,,,1.1,['SQuAD'],['Our result of neural question generation from text on dataset suggests that our method can produce semantically correct and diverse questions .']
145,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,6,"Additionally, we assessed the performance of our proposed method for the downstream task of question answering.","Additionally, we assessed the performance of our proposed method for the downstream task of question answering.",,,"['Additionally,', 'we', 'assessed', 'the', 'performance', 'of', 'our', 'proposed', 'method', 'for', 'the', 'downstream', 'task', 'of', 'question', 'answering.']",,,,assessed,['Additionally'],['the performance of our proposed method for the downstream task of question answering .']
146,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,7,The analysis shows that our proposed generation & answering collaboration framework relatively improves both tasks and is particularly powerful in the semi-supervised setup.,The analysis shows that our proposed generation & answering collaboration framework relatively improves both tasks and is particularly powerful in the semi-supervised setup.,,,"['The', 'analysis', 'shows', 'that', 'our', 'proposed', 'generation', '&', 'answering', 'collaboration', 'framework', 'relatively', 'improves', 'both', 'tasks', 'and', 'is', 'particularly', 'powerful', 'in', 'the', 'semi-supervised', 'setup.']",,,,shows,['The analysis'],[]
147,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,8,The results further suggest a robust and comparably lean pipeline facilitating question generation in the small-data regime.,The results further suggest a robust and comparably lean pipeline facilitating question generation in the small-data regime.,,,"['The', 'results', 'further', 'suggest', 'a', 'robust', 'and', 'comparably', 'lean', 'pipeline', 'facilitating', 'question', 'generation', 'in', 'the', 'small-data', 'regime.']",,,,suggest,"['The results', 'further']",['a robust and comparably lean pipeline facilitating question generation in the small - data regime']
148,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Title,0,Learning to Answer by Learning to Ask: Getting the Best of GPT-2 and BERT Worlds.,Learning to Answer by Learning to Ask: Getting the Best of,GPT,-2 and BERT Worlds.,"['Learning', 'to', 'Answer', 'by', 'Learning', 'to', 'Ask:', 'Getting', 'the', 'Best', 'of', 'GPT', '-2', 'and', 'BERT', 'Worlds.']","(11, 12)","(58, 61)",0,Learning,[],[]
149,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Title,0,Learning to Answer by Learning to Ask: Getting the Best of GPT-2 and BERT Worlds.,Learning to Answer by Learning to Ask: Getting the Best of,GPT-2,and BERT Worlds.,"['Learning', 'to', 'Answer', 'by', 'Learning', 'to', 'Ask:', 'Getting', 'the', 'Best', 'of', 'GPT-2', 'and', 'BERT', 'Worlds.']","(11, 12)","(58, 63)",0,Learning,[],[]
150,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,0,"The paradigm of pretrained deep learning models has recently emerged in artificial intelligence practice, allowing deployment in numerous societal settings with limited computational resources, but also embedding biases and enabling unintended negative uses.","The paradigm of pretrained deep learning models has recently emerged in artificial intelligence practice, allowing deployment in numerous societal settings with limited computational resources, but also embedding biases and enabling unintended negative uses.",,,"['The', 'paradigm', 'of', 'pretrained', 'deep', 'learning', 'models', 'has', 'recently', 'emerged', 'in', 'artificial', 'intelligence', 'practice,', 'allowing', 'deployment', 'in', 'numerous', 'societal', 'settings', 'with', 'limited', 'computational', 'resources,', 'but', 'also', 'embedding', 'biases', 'and', 'enabling', 'unintended', 'negative', 'uses.']",,,,has emerged,['The paradigm of pretrained deep learning models'],"[',', 'allowing deployment in numerous societal settings with limited computational resources , but also embedding biases and enabling unintended negative uses .']"
151,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,1,"In this paper, we treat pretrained models as objects of study and discuss the ethical impacts of their sociological position.","In this paper, we treat pretrained models as objects of study and discuss the ethical impacts of their sociological position.",,,"['In', 'this', 'paper,', 'we', 'treat', 'pretrained', 'models', 'as', 'objects', 'of', 'study', 'and', 'discuss', 'the', 'ethical', 'impacts', 'of', 'their', 'sociological', 'position.']",,,,models,[],[]
152,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,2,"We discuss how pretrained models are developed and compared under the common task framework, but that this may make self-regulation inadequate.","We discuss how pretrained models are developed and compared under the common task framework, but that this may make self-regulation inadequate.",,,"['We', 'discuss', 'how', 'pretrained', 'models', 'are', 'developed', 'and', 'compared', 'under', 'the', 'common', 'task', 'framework,', 'but', 'that', 'this', 'may', 'make', 'self-regulation', 'inadequate.']",,,,We,[],"['discuss how pretrained models are developed and compared under the common task framework , but that this may make self - regulation inadequate .']"
153,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,3,Further how pretrained models may have a performative effect on society that exacerbates biases.,Further how pretrained models may have a performative effect on society that exacerbates biases.,,,"['Further', 'how', 'pretrained', 'models', 'may', 'have', 'a', 'performative', 'effect', 'on', 'society', 'that', 'exacerbates', 'biases.']",,,,may have,['Further how pretrained models'],['a performative effect on society that exacerbates biases .']
154,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,4,"We then discuss how pretrained models move through actor networks as a kind of computationally immutable mobile, but that users also act as agents of technological change by reinterpreting them via fine-tuning and transfer.","We then discuss how pretrained models move through actor networks as a kind of computationally immutable mobile, but that users also act as agents of technological change by reinterpreting them via fine-tuning and transfer.",,,"['We', 'then', 'discuss', 'how', 'pretrained', 'models', 'move', 'through', 'actor', 'networks', 'as', 'a', 'kind', 'of', 'computationally', 'immutable', 'mobile,', 'but', 'that', 'users', 'also', 'act', 'as', 'agents', 'of', 'technological', 'change', 'by', 'reinterpreting', 'them', 'via', 'fine-tuning', 'and', 'transfer.']",,,,discuss,['We'],"['how pretrained models move through actor networks as a kind of computationally immutable mobile , but that users also act as agents of technological change by reinterpreting them via fine - tuning and transfer .']"
155,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,5,"We further discuss how users may use pretrained models in malicious ways, drawing a novel connection between the responsible innovation and user-centered innovation literatures.","We further discuss how users may use pretrained models in malicious ways, drawing a novel connection between the responsible innovation and user-centered innovation literatures.",,,"['We', 'further', 'discuss', 'how', 'users', 'may', 'use', 'pretrained', 'models', 'in', 'malicious', 'ways,', 'drawing', 'a', 'novel', 'connection', 'between', 'the', 'responsible', 'innovation', 'and', 'user-centered', 'innovation', 'literatures.']",,,,discuss,"['We .', 'further']",[]
156,https://www.semanticscholar.org/paper/Pretrained-AI-Models%3A-Performativity%2C-Mobility%2C-and-Varshney-Keskar/4337eb89a50628c6aa09b95e46c9e456099bcab5,16,Abstract,6,"We close by discussing how this sociological understanding of pretrained models can inform AI governance frameworks for fairness, accountability, and transparency.","We close by discussing how this sociological understanding of pretrained models can inform AI governance frameworks for fairness, accountability, and transparency.",,,"['We', 'close', 'by', 'discussing', 'how', 'this', 'sociological', 'understanding', 'of', 'pretrained', 'models', 'can', 'inform', 'AI', 'governance', 'frameworks', 'for', 'fairness,', 'accountability,', 'and', 'transparency.']",,,,can inform,['We close by discussing how this sociological understanding of pretrained models'],"['AI governance frameworks for fairness , accountability , and transparency']"
